hotel_id,star_number,total_number_reviews,overall_score,location_score,sleep_quality_score,meal_score,service_score,cleanliness_score
4365,3.0,4,-1.0,10.0,9.0,8.0,10.0,10.0
4366,1.0,238,8.599159663865546,8.836134453781515,8.650526315789474,7.73,8.25529411764706,8.667058823529413
4367,3.0,54,9.200000000000001,9.348148148148148,9.299999999999999,0.0,9.348148148148148,8.77037037037037
4373,4.0,2318,7.753666954270924,8.69408973252804,7.504295532646048,7.0,7.6572476272648835,7.803753235547884
4374,4.0,336,8.308333333333334,8.883333333333335,8.4375,7.65,8.0875,8.433333333333334
4377,1.0,42,7.371428571428571,6.765714285714285,7.64,6.669999999999999,7.622857142857142,7.1085714285714285
4384,1.0,626,8.8,9.20511182108626,10.0,10.0,9.30447284345048,9.006389776357828
4387,1.0,8,-1.0,9.0,8.0,6.0,8.5,8.5
36751,5.0,6,8.8,8.7,-1.0,-1.0,9.3,8.7
4396,2.0,872,8.021134148105624,8.337155963302752,8.26,7.89,7.916055045871559,8.01559633027523
4401,1.0,164,7.699999999999999,8.43,7.32,7.23,6.93,7.18
4402,1.0,6,8.0,8.0,7.0,0.0,7.0,8.0
4404,2.0,298,7.9768799090909095,9.005369127516778,7.4,-1.0,7.531543624161074,7.879194630872483
4408,2.0,22,8.3,7.78,7.78,5.5,8.0,8.0
4409,1.0,418,8.558851674641149,8.918995215311003,9.039066666666667,6.57,8.770334928229664,8.281004784688996
4428,2.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4429,3.0,98,9.398969072164949,9.2,9.7,-1.0,9.6,9.7
4431,2.0,202,8.6,7.900000000000001,-1.0,-1.0,8.8,8.8
4452,1.0,176,8.764772727272726,9.448295454545454,8.491176470588236,0.0,8.789204545454545,8.651704545454546
4454,3.0,3430,8.713616820939048,9.423381924198251,8.405981308411217,9.5,8.666997084548106,8.653702623906705
4455,2.0,200,7.58,7.6370000000000005,7.16,6.8,7.28,7.444
4461,1.0,10,7.2,8.0,6.0,8.0,8.0,6.67
4464,3.0,208,9.500487795121952,8.792307692307693,8.0,0.0,9.782692307692308,9.782692307692308
4479,1.0,216,8.2,8.12,8.24,7.6,7.95,8.21
4485,4.0,364,7.5587878787878795,7.963736263736263,8.11,7.74,7.521978021978022,7.406373626373626
4487,1.0,280,7.265000000000001,7.678000000000001,7.439381443298969,8.0,7.2661428571428575,6.989857142857143
4491,1.0,18,7.955555555555555,7.04,6.33,7.33,7.333333333333333,6.737777777777778
4494,3.0,632,8.980375913322632,8.178481012658228,9.300538116591929,9.0,9.054683544303797,9.279430379746836
4500,2.0,36,6.711111111111112,7.050000000000001,7.0,7.6,6.333333333333333,5.888888888888889
4501,0.0,10,7.6,8.0,7.0,0.0,7.0,8.0
4504,2.0,92,7.421739130434782,7.287173913043477,8.33,8.0,7.4236956521739135,8.287173913043478
4505,1.0,102,8.589582435643564,7.472549019607843,9.333333333333334,9.33,8.721568627450981,8.53921568627451
4510,3.0,2648,7.995472852550057,8.704833836858006,7.553333333333333,8.5,8.08179758308157,8.19501510574018
4514,1.0,1530,9.094885546108566,8.501699346405228,9.2,8.4,9.498300653594772,9.193202614379084
4516,1.0,1516,8.312543699009902,8.751002638522428,8.101531986531986,7.48,7.834313984168865,8.10410290237467
4520,3.0,2546,9.229973788893265,9.459850746268657,9.404675324675326,9.0,9.490652003142182,9.331657501963866
4528,2.0,794,8.306045340050378,8.891939546599497,8.5,7.0,9.0,8.103022670025188
4538,2.0,172,9.024418604651164,8.368372093023256,9.195116279069767,8.0,8.851279069767441,9.517093023255814
4540,3.0,426,8.539436619718309,9.310704225352112,8.342857142857143,6.5,8.430985915492956,8.578591549295776
4541,1.0,836,7.606220095693779,8.310047846889951,7.051196172248804,6.93,7.166028708133972,7.338277511961722
4542,1.0,16,5.0,5.2124999999999995,6.0,0.0,6.0,5.0375000000000005
36756,5.0,24,7.0,7.5,-1.0,-1.0,6.900000000000001,6.7
4554,2.0,46,6.156097560975611,5.726086956521739,8.0,0.0,6.81304347826087,6.539130434782609
4558,2.0,32,6.8,7.7,-1.0,-1.0,6.1,6.7
4567,1.0,18,6.7,6.888888888888889,6.5,4.0,7.333333333333333,6.0
4568,1.0,2,-1.0,8.0,8.0,8.0,8.0,8.0
4569,2.0,42,6.349343341463415,7.152380952380952,6.314285714285714,8.0,5.6952380952380945,6.542857142857143
4581,3.0,136,7.226666666666666,7.720588235294118,8.33,7.0,7.269117647058824,7.208823529411766
4582,4.0,4136,8.317117988394585,8.221682785299805,8.78,8.31,8.503423597678918,8.619400386847195
4584,1.0,60,7.3,7.33,6.74,6.5,6.89,6.59
36760,3.0,52,7.200000000000001,7.6,-1.0,-1.0,7.4,6.9
4585,1.0,380,7.7,8.381052631578948,9.0,8.5,8.716842105263156,7.423157894736843
4586,2.0,392,7.244897959183674,8.01530612244898,7.77,7.67,7.4438775510204085,6.75
4592,1.0,354,8.281355932203391,7.301412429378531,9.0,8.4,8.612994350282486,8.637288135593222
36762,1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4598,3.0,896,8.4203125,8.984933035714286,7.842016806722688,7.47,8.76997767857143,8.15658482142857
4603,2.0,502,6.325121185628744,7.940159362549801,7.23,0.0,6.426533864541833,5.782868525896414
4612,2.0,77,4.7,6.292207792207792,4.0,0.0,4.292207792207792,4.0974025974025965
36763,5.0,22,9.4,9.3,-1.0,-1.0,9.6,9.5
36764,5.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4615,2.0,14,8.8,8.5,9.0,8.0,8.5,9.0
4623,3.0,768,9.016406250000001,8.965885416666667,9.185185185185185,9.67,9.460677083333332,9.29609375
4635,2.0,4,-1.0,10.0,8.0,8.0,8.0,7.0
4645,2.0,93,8.580645161290322,8.16709677419355,8.556559139784946,8.22,8.184731182795698,8.683010752688173
4651,1.0,1114,8.80754039497307,9.194973070017951,9.2,8.67,9.302513464991025,8.912567324955116
4661,3.0,916,7.670358755191256,7.799039301310044,8.011999999999999,7.779999999999999,7.5638427947598235,7.837729257641922
4669,2.0,52,7.019607843137254,7.077692307692308,6.585384615384616,8.0,7.056153846153846,7.056153846153846
4671,2.0,522,7.862835249042145,8.795785440613026,7.5471264367816095,7.52,7.419386973180076,7.4973946360153265
4676,3.0,1566,7.839591315453384,8.718607918263091,8.75,8.53,7.645530012771392,7.7447381864623255
4679,3.0,2838,8.812305122488544,9.19444679351656,8.608125,8.67,8.884221282593376,8.874510218463707
4681,1.0,72,8.3,9.055555555555555,10.0,0.0,8.677777777777777,8.205555555555556
4687,1.0,234,7.528755364806867,8.142222222222221,8.24,6.88,7.524444444444445,7.573333333333332
4690,3.0,10418,8.204163324277625,8.905636398540985,8.081894736842106,7.889999999999999,8.288051449414475,8.400222691495488
4691,2.0,66,6.7,7.1066666666666665,8.67,6.0,7.026666666666666,7.202424242424243
4692,1.0,16,8.4,9.0,8.33,8.0,7.67,8.33
4693,2.0,134,7.277611940298508,8.311940298507466,6.236363636363637,5.5,7.32089552238806,7.141791044776119
4694,2.0,116,8.59497391891892,7.627586206896552,0.0,0.0,8.206896551724139,8.786206896551723
4699,2.0,100,7.7,7.816,8.0,8.0,7.632,8.184
4707,3.0,4839,7.5,8.099917338293036,6.0,8.0,7.598677412688572,7.900082661706964
4711,1.0,66,7.4,8.096969696969696,10.0,0.0,8.096969696969696,6.448484848484849
4718,2.0,6,4.0,8.67,8.67,8.0,8.67,8.67
4721,2.0,28,8.3,8.75,8.5,8.33,8.25,8.75
4725,3.0,1434,8.895578538729936,8.153765690376568,9.095901639344262,8.22,9.248326359832637,8.856694560669457
4726,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4727,2.0,702,8.454623265335234,8.13846153846154,8.82,8.05,8.653846153846153,8.807692307692308
4738,2.0,618,8.498367761865794,9.090647249190939,8.204577922077922,8.0,7.9061812297734635,8.498414239482202
4739,1.0,538,9.18263722718808,9.484126394052044,9.18438775510204,8.0,9.061486988847584,9.067026022304834
4747,3.0,126,8.08095238095238,8.580952380952379,8.095238095238095,8.67,7.852380952380953,7.933333333333333
4749,2.0,223,7.576126126126127,7.366367713004483,7.9088397790055245,6.67,7.291748878923767,7.593004484304933
4750,1.0,84,7.635714285714285,8.40547619047619,8.17,6.67,8.131666666666666,7.616666666666666
4757,1.0,210,7.535885167464114,8.164000000000001,7.933333333333333,7.75,7.439238095238096,7.447809523809523
4759,1.0,73,6.994520547945206,7.081369863013697,7.23,7.0,7.041643835616438,7.513287671232877
4760,2.0,84,7.9,7.71,7.82,7.56,7.470000000000001,7.88
4762,1.0,108,8.710695744859812,8.7,8.78,7.2,8.61,8.7
4765,1.0,414,7.078260869565217,8.15304347826087,6.630434782608695,6.0,6.642608695652174,6.904347826086957
4774,2.0,14,9.463663153846154,9.67,9.33,9.2,9.33,9.33
4776,3.0,88,8.799294543209877,9.304545454545455,8.559090909090909,8.0,8.931818181818182,8.838636363636365
4778,2.0,456,8.1,8.66,8.05,7.290000000000001,7.93,7.95
36767,3.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4779,3.0,12,8.704132227272726,9.33,8.0,8.33,9.0,8.67
4780,1.0,188,8.965217391304348,9.361702127659575,8.902173913043478,8.0,8.404255319148936,8.670212765957446
4783,0.0,366,9.118232044198894,8.65136612021858,9.282666666666668,0.0,9.226775956284152,9.240983606557377
4785,3.0,476,8.57911463368421,8.19936974789916,8.7625,8.4,8.758823529411764,8.645588235294117
4791,3.0,20,7.747368421052631,7.159999999999999,8.0,8.0,8.52,7.880000000000001
4792,3.0,70,8.8,8.37,9.04,8.22,9.04,8.96
4796,1.0,153,8.003921568627451,7.474509803921568,7.701960784313726,7.06,7.584313725490197,8.141176470588233
4797,2.0,3484,8.610565604364053,9.341125143513205,8.85,7.87,8.733117106773822,8.74718714121699
4800,1.0,24,7.5,7.208333333333333,4.0,4.0,7.483333333333333,7.483333333333333
4807,1.0,1668,8.53259125974805,8.894844124700239,8.182286995515694,8.27,8.502218225419664,8.39478417266187
4812,2.0,8,-1.0,7.0,6.0,7.0,6.0,6.5
4822,3.0,8,8.666667,10.0,8.0,6.0,7.0,9.0
4828,2.0,302,7.4,8.862251655629139,7.0,7.0,7.588079470198675,7.196026490066226
4831,1.0,764,8.6,8.5382722513089,8.540495867768596,7.71,8.8630890052356,8.75392670157068
4832,1.0,1682,8.307811007138609,8.096195005945303,8.58,7.6,8.689346016646848,8.618263971462545
4839,2.0,418,8.778468899521531,9.312918660287082,8.425495495495495,6.799999999999999,8.78866028708134,8.694880382775121
4842,0.0,1356,9.107817109144543,9.299999999999999,9.0,-1.0,9.031268436578172,9.215634218289086
4843,1.0,240,7.455044164435146,7.439416666666667,6.93,6.94,7.372249999999999,7.336083333333334
4847,3.0,824,8.799681820950061,8.24878640776699,8.895588235294118,8.0,9.0,8.948300970873786
36769,5.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4852,3.0,1822,9.3,9.49615806805708,8.8,9.33,9.692864983534577,9.19780461031833
4854,2.0,128,9.296587921259842,9.07,9.5,9.11,9.5,9.61
4855,1.0,446,9.497297297297298,9.124663677130046,9.676712328767122,0.0,9.835874439461884,9.599103139013453
4857,2.0,718,7.864623955431754,7.932869080779945,8.64,8.1,8.048189415041783,8.319637883008356
4859,3.0,190,7.995767195767196,7.966105263157894,8.151263157894736,7.92,8.079894736842105,8.050210526315787
4869,2.0,118,8.371186440677965,8.211016949152542,8.69,8.76,8.64406779661017,8.165254237288135
4873,1.0,6,4.4,4.0,-1.0,-1.0,6.0,4.0
36770,5.0,2,10.0,10.0,-1.0,-1.0,10.0,10.0
4881,3.0,1048,8.458452722063038,8.594980916030535,8.402955801104971,8.12,8.558664122137404,8.239713740458015
4890,2.0,126,8.424390243902439,8.692063492063493,8.151785714285715,0.0,7.631746031746032,8.222222222222221
4912,1.0,284,6.63957597173145,7.72781690140845,6.87,7.039999999999999,6.409154929577465,6.164436619718309
4923,3.0,2,-1.0,10.0,10.0,8.0,10.0,10.0
4924,2.0,236,7.84050226638298,8.371864406779661,7.89448275862069,6.86,7.560677966101696,7.636271186440679
36772,5.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4930,2.0,1533,8.101947919060052,8.266288323548599,8.121578947368421,7.5,8.48910632746249,8.38604044357469
4932,2.0,1222,9.061817189189188,8.845826513911621,9.096083550913837,8.0,9.188216039279869,9.37381342062193
4938,4.0,258,7.925291828793774,8.348837209302326,8.7,8.0,7.973643410852713,7.9720930232558125
4940,2.0,12,4.8,6.75,8.0,8.0,6.75,4.666666666666667
4941,2.0,146,7.613793103448276,8.30958904109589,8.4,8.0,7.857534246575341,7.315068493150685
4950,2.0,234,8.135897435897435,8.322136752136753,8.67,8.4,8.074273504273505,8.549658119658119
4956,1.0,110,6.507272727272727,6.890363636363636,7.22,6.4,6.290909090909091,6.738727272727273
4966,2.0,1314,9.275409172886521,9.28564687975647,9.11,8.25,9.575144596651446,9.38599695585997
4971,1.0,16,4.3,6.00125,6.669999999999999,7.0,5.50125,4.75125
4974,1.0,5,-1.0,8.0,6.0,0.0,6.0,6.0
4978,-0.0,206,6.747572815533981,7.542718446601943,6.6,-1.0,6.104854368932038,6.652427184466019
4980,3.0,3238,8.406485484867202,9.19107473749228,8.138598326359833,8.75,8.517449042618901,8.177239036442248
36776,4.0,4,8.8,9.0,-1.0,-1.0,9.0,9.0
36777,5.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5008,3.0,50,8.897872340425533,9.404000000000002,8.78125,0.0,8.852,8.872
5016,1.0,190,7.029473684210526,6.970315789473684,6.869263157894737,6.71,6.603473684210526,6.857578947368421
5019,3.0,68,8.28358208955224,8.092058823529412,8.33,8.29,7.771764705882354,8.379117647058823
5026,2.0,16,8.1,8.0,8.0,8.0,7.67,7.67
5027,1.0,170,7.616229923076923,7.96,7.27,6.59,7.13,7.38
5034,2.0,1144,8.3,9.0,8.1,-1.0,7.700000000000001,8.3
5035,1.0,82,9.308225103896106,9.61951219512195,9.046341463414633,0.0,9.0,9.143902439024389
5036,2.0,10,7.1,9.0,6.5,8.0,7.0,7.5
5038,1.0,624,8.947435897435899,8.553461538461537,9.12,7.910000000000001,8.919487179487179,9.205384615384615
5039,1.0,8,-1.0,7.0,5.5,6.0,6.0,6.0
5048,3.0,2,-1.0,8.0,8.0,0.0,8.0,8.0
5061,2.0,24,7.1,8.756666666666666,7.466666666666666,0.0,6.6000000000000005,7.890000000000001
36780,5.0,10,10.0,10.0,-1.0,-1.0,10.0,10.0
36781,4.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5075,3.0,212,7.66153845971564,7.29433962264151,8.436170212765957,7.0,7.859433962264151,8.06132075471698
5099,2.0,147,6.618367346938775,6.616326530612246,6.8,6.55,6.410204081632653,6.138775510204082
5112,2.0,102,8.101960784313725,8.321568627450981,8.0,6.67,8.321568627450981,8.080392156862745
5113,3.0,66,6.563076923076923,7.769696969696969,6.5,6.5,6.548484848484849,5.866666666666667
5116,2.0,566,7.98904593639576,8.986855123674912,8.24,7.38,7.8671378091872795,7.732862190812721
5119,1.0,390,8.972820512820514,8.90051282051282,9.059154929577465,8.67,9.132307692307693,8.95794871794872
5124,3.0,0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0
5133,2.0,2683,8.005814386880358,9.067871785314948,7.604268812115476,7.45,7.5707715244129705,7.754431606410734
36784,5.0,2,6.0,6.0,-1.0,-1.0,6.0,6.0
36785,3.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5122,4.0,1590,8.7,8.66,8.78,8.31,8.57,8.88
5129,2.0,202,8.007960199004975,8.17,7.900000000000001,7.14,7.599999999999999,7.76
5135,1.0,8,8.4,8.5,8.0,0.0,8.0,8.0
5137,1.0,140,7.7771428571428585,8.288,8.53,8.0,7.934285714285716,7.612
5139,1.0,2,-1.0,6.0,6.0,6.0,6.0,6.0
5149,3.0,442,8.317194570135749,7.887782805429864,8.678645833333333,8.0,8.247058823529413,8.73393665158371
5155,2.0,200,6.025795644723618,5.285900000000001,7.0,7.14,6.221,6.606
5159,2.0,290,7.821527777777779,6.7986206896551735,8.22,8.22,8.40303448275862,8.033379310344829
5167,2.0,160,5.8375,7.590000000000001,4.868399999999999,6.0,5.943875,5.296250000000001
5178,3.0,140,8.847142857142858,8.860999999999999,8.92,8.55,8.860999999999999,9.081142857142856
5179,3.0,2224,7.874593892172741,8.900431654676257,7.834095238095237,7.61,7.887122302158273,7.514172661870504
5184,2.0,86,7.3,7.519999999999999,7.1000000000000005,7.0,6.83,7.31
5186,3.0,2172,8.09963596361124,7.649079189686924,8.411310541310542,7.8,8.076058931860036,8.44230202578269
5188,2.0,2,2.0,8.0,8.0,8.0,8.0,8.0
5193,4.0,1534,8.519973906066536,7.417209908735332,8.71772334293948,7.890000000000001,9.008331160365058,8.732503259452413
5195,2.0,1494,9.500669344042837,9.699330655957162,9.302008032128514,9.0,9.202677376171351,9.6
5196,1.0,24,7.599999999999999,8.86,8.0,8.0,8.0,8.29
36793,5.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5200,1.0,10,7.9,8.5,8.5,6.0,8.0,8.5
5204,1.0,352,8.459259259259259,8.952272727272726,8.1,-1.0,8.0,8.529545454545454
5213,1.0,208,7.645322789855072,8.38846153846154,6.5,5.0,7.996153846153845,7.4423076923076925
5218,2.0,710,7.844788732394365,8.447549295774648,7.693772455089821,7.43,7.291323943661972,7.528450704225352
5226,2.0,8,-1.0,8.0,8.0,8.0,8.0,8.0
5227,1.0,1922,8.66246746486205,9.126024973985432,8.426834415584416,8.67,8.538137356919878,8.472206035379813
5228,1.0,284,7.279577464788733,7.853732394366197,6.9948461538461535,7.5,6.969788732394367,7.29669014084507
5234,1.0,14,7.2,8.0,8.0,7.33,6.5,8.0
5315,2.0,12,6.812121227272726,7.599999999999999,7.2,6.0,6.400000000000001,7.2
5320,1.0,238,6.493112948051948,7.757983193277311,4.0,4.0,6.292436974789916,6.242016806722689
5322,1.0,48,7.595833333333334,8.637500000000001,7.405882352941176,7.6,7.233333333333334,6.879166666666666
5323,3.0,26,6.700000000000001,7.799999999999999,-1.0,-1.0,6.299999999999999,6.9
36796,4.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
36798,5.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5403,2.0,56,8.4,8.27,8.09,8.0,8.36,8.09
5421,1.0,1252,8.088290130120482,8.433067092651756,7.8020270270270276,4.0,8.415814696485622,8.034984025559105
5489,2.0,104,7.2,7.538461538461538,4.0,4.0,7.653846153846154,7.653846153846154
5503,4.0,888,8.118525646448704,9.032995495495495,7.953716216216216,8.04,7.94436936936937,8.098536036036036
36801,4.0,6,9.3,9.3,-1.0,-1.0,9.3,9.3
5546,3.0,1714,8.68171823321658,9.340723453908986,8.594730238393977,7.589999999999999,8.328004667444574,8.667327887981331
36803,3.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5593,1.0,112,7.946428571428572,8.577678571428573,7.852678571428571,7.380000000000001,7.948214285714286,7.84375
5616,1.0,48,8.8,9.37,8.74,8.0,8.53,9.05
5627,3.0,570,8.699934559502662,9.088421052631578,8.494736842105263,8.0,8.39578947368421,8.791578947368423
36804,3.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
36805,5.0,4,10.0,10.0,-1.0,-1.0,10.0,10.0
36807,4.0,16,9.4,10.0,-1.0,-1.0,9.0,9.5
36808,5.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5645,2.0,2446,7.791986917416189,8.301275551921504,7.598544562551104,7.41,7.551185609157809,7.499182338511856
5655,2.0,4,6.0,9.0,6.0,0.0,6.0,6.0
5659,1.0,18,7.752941176470589,8.5,8.0,6.67,7.055555555555555,7.055555555555555
5680,3.0,122,8.826446280991735,8.62950819672131,8.79016393442623,8.8,8.70983606557377,8.919672131147541
5684,1.0,56,7.7,8.09,7.64,8.0,7.55,7.64
5685,3.0,432,8.112868106032481,9.068055555555555,7.869999999999999,8.0,8.207453703703704,8.131944444444445
5719,1.0,418,7.05311004784689,7.648325358851674,7.5,7.6,6.95933014354067,6.811483253588517
5755,1.0,436,9.133437827586206,9.441743119266055,8.983720930232558,8.5,9.297247706422018,9.162844036697248
5799,3.0,1564,8.150127877237852,7.457416879795398,8.393145478374837,7.91,8.156202046035807,8.46806905370844
5803,4.0,442,7.434013605442176,7.514117647058823,7.582895927601809,7.72,7.287330316742081,7.47710407239819
36809,5.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
36811,4.0,4,9.2,10.0,-1.0,-1.0,10.0,9.0
36813,2.0,30,7.0,7.6,-1.0,-1.0,7.1,6.7
5866,0.0,30,9.17037037037037,9.026666666666666,8.0,8.0,9.493333333333334,8.933333333333334
5867,3.0,6,-1.0,10.0,8.0,10.0,8.67,8.0
5868,1.0,428,8.352693208430914,7.921682242990654,8.928080808080807,7.540000000000001,8.429252336448599,8.595420560747664
5869,2.0,322,7.921287643302182,8.588198757763974,8.107407407407408,7.2,7.746894409937888,7.913664596273291
5873,2.0,138,8.4,8.86,8.07,8.44,8.39,8.18
5884,3.0,1320,8.268706729340408,8.091818181818182,8.710682730923695,8.28,8.217212121212121,8.606121212121213
5891,1.0,2,-1.0,0.0,0.0,0.0,0.0,0.0
5894,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
36815,4.0,2,8.8,7.5,-1.0,-1.0,10.0,10.0
5898,1.0,74,7.408695652173913,6.95945945945946,8.0,0.0,8.094594594594595,7.8108108108108105
5903,4.0,320,7.724346918495298,8.188125,8.0,-1.0,7.641249999999999,7.6293750000000005
5910,4.0,648,7.400308641975308,7.745524691358026,8.23,7.43,7.198333333333334,7.436574074074073
5920,0.0,326,8.77646569846154,9.386319018404906,8.423138686131388,6.0,8.292024539877302,8.631717791411042
5930,3.0,252,7.628571428571427,8.505,7.71,7.199999999999999,7.567142857142857,7.535714285714286
5931,2.0,618,7.177213007293355,7.61326860841424,7.9,-1.0,7.261812297734626,6.961812297734627
5932,1.0,8,5.5,7.0,-1.0,-1.0,5.0,4.5
5939,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5944,1.0,242,7.836363636363637,9.040495867768595,7.8,-1.0,7.410743801652893,7.661983471074381
36816,4.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
36817,5.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5951,3.0,2,-1.0,0.0,0.0,0.0,0.0,0.0
5952,1.0,122,7.963934426229509,7.672131147540983,8.02967213114754,8.0,7.7332786885245905,8.081967213114755
5954,2.0,592,9.26937394247039,8.426756756756758,9.440298507462687,7.43,9.294864864864866,9.464594594594594
5965,2.0,208,7.931730769230769,7.926826923076923,7.965731707317074,7.5,7.860673076923077,7.661634615384615
5966,0.0,562,8.536020890484739,7.394306049822065,8.607407407407406,8.0,9.0644128113879,8.616725978647688
5970,0.0,772,8.300154083441983,8.581347150259067,7.989690721649485,9.0,8.442487046632126,7.900518134715027
36818,4.0,100,8.139999999999999,8.144,8.5,-1.0,8.088,7.916
36819,3.0,2,2.4,4.0,-1.0,-1.0,2.0,2.0
5988,-0.0,112,9.14834835135135,8.549999999999999,9.1,-1.0,9.075000000000001,9.625
5992,3.0,20,7.5,8.030000000000001,5.33,4.0,7.338999999999999,6.849000000000001
5996,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
36821,5.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6002,2.0,164,8.139877300613499,7.9469512195121945,8.0,8.5,7.773780487804879,8.033536585365853
6008,2.0,20,7.626666666666667,8.8,10.0,0.0,8.24,7.44
6009,3.0,26,9.09333334,9.2,-1.0,-1.0,9.4,9.0
6011,1.0,82,7.5,7.524390243902439,8.0,7.0,7.6658536585365855,7.619512195121951
6025,1.0,12,7.900000000000001,7.330000000000001,7.330000000000001,0.0,7.330000000000001,8.67
6032,2.0,432,7.023975251740139,7.462268518518518,7.586413043478261,7.33,6.954166666666667,6.732407407407407
36824,5.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6038,2.0,62,6.283870967741936,6.296129032258064,6.147407407407408,5.5,5.960645161290324,5.767096774193549
36828,5.0,6,9.2,8.7,-1.0,-1.0,10.0,9.3
36829,-1.0,6,7.5,6.7,-1.0,-1.0,9.3,8.7
36832,2.0,18,8.233333333333334,6.977777777777779,8.2,-1.0,8.144444444444446,8.91111111111111
36836,2.0,128,9.021875,8.78125,9.0,-1.0,9.0,9.284375
36840,3.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6073,2.0,132,8.327272727272726,8.194696969696968,8.54,7.95,8.35530303030303,8.48030303030303
36842,3.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
36843,4.0,48,9.1,9.4,-1.0,-1.0,9.2,8.9
36845,3.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
36846,4.0,104,7.813592233009709,8.288461538461538,7.7,-1.0,7.734615384615386,8.246153846153847
6089,2.0,218,7.674311926605505,7.7147706422018345,8.38,7.79,7.6897247706422025,7.544954128440367
6103,3.0,558,8.393548387096773,7.521935483870967,9.1,8.0,8.818709677419355,8.489677419354837
6110,0.0,56,7.578571428571428,7.929285714285713,7.0,6.5,7.785714285714286,7.235714285714286
36848,3.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
36849,3.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
36850,0.0,36,8.55,8.1,8.4,-1.0,8.35,9.1
36852,5.0,1557,8.800104398457584,9.13,8.97,8.39,8.93,9.13
36853,3.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
36857,3.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
36858,3.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6121,0.0,2,8.399999000000001,6.0,6.0,0.0,6.0,6.0
36861,3.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
36863,4.0,4,8.6,8.8,-1.0,-1.0,8.8,8.8
36865,1.0,62,7.1,7.6,-1.0,-1.0,7.1,7.6
36872,5.0,1292,7.1,7.40185758513932,9.0,0.0,7.003095975232198,7.501547987616099
6140,0.0,1008,7.6,8.283531746031747,0.0,0.0,7.78452380952381,7.085912698412698
6141,3.0,96,8.557706096774194,7.316666666666667,8.96875,8.0,8.816666666666668,9.206249999999999
6143,2.0,82,8.5,8.82,8.29,8.1,8.29,8.35
36879,-0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6153,2.0,54,8.1,9.518518518518519,8.266666666666666,0.0,7.3999999999999995,8.170370370370371
36882,3.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
36883,2.0,50,7.4,7.79,7.58,5.73,7.05,7.37
36886,3.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6171,0.0,134,8.8,9.0,-1.0,-1.0,9.0,9.0
36890,2.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
36894,4.0,80,8.4,7.9,-1.0,-1.0,8.6,8.3
6182,1.0,958,7.497494780793319,7.858705636743214,7.360669975186104,7.410000000000001,7.337870563674322,7.523194154488518
6185,1.0,12,6.916666666666667,8.108333333333333,6.67,6.0,5.333333333333333,5.891666666666667
36897,2.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
36904,5.0,2,10.0,10.0,-1.0,-1.0,10.0,10.0
6196,2.0,14,6.728571428571428,7.5,7.5,7.5,7.157142857142857,6.442857142857142
36906,3.0,2,3.8,5.0,-1.0,-1.0,5.0,2.5
