hotel_id,min_price
23016,294800.0
23017,-1.0
23018,-1.0
23019,-1.0
23020,-1.0
23021,242424.0
23024,804600.0
23025,-1.0
23026,-1.0
23027,-1.0
23028,-1.0
23029,500000.0
23030,-1.0
23031,-1.0
23032,-1.0
23033,-1.0
23034,250000.0
23035,-1.0
23036,-1.0
23037,-1.0
23038,-1.0
23039,-1.0
23040,446772.0
23041,-1.0
23042,-1.0
23043,-1.0
23044,-1.0
23045,158266.0
23046,306000.0
23047,-1.0
23048,-1.0
23049,-1.0
23050,400000.0
23051,228571.0
23052,445455.0
23053,-1.0
23054,-1.0
23055,-1.0
23056,-1.0
23057,-1.0
23058,-1.0
23059,519481.0
23060,788937.0
23061,326307.0
23062,-1.0
23063,-1.0
23065,-1.0
23066,-1.0
23067,-1.0
23068,270000.0
23070,266550.0
23071,-1.0
23072,-1.0
23073,-1.0
23075,-1.0
23076,-1.0
23077,-1.0
23079,-1.0
23080,-1.0
23081,300000.0
23082,-1.0
23083,6500000.0
23084,-1.0
23085,-1.0
23086,300000.0
23087,-1.0
23088,-1.0
23089,-1.0
23090,409091.0
23091,-1.0
23092,360000.0
23093,-1.0
23094,-1.0
23095,959667.0
23096,216450.0
23097,-1.0
23098,-1.0
23099,200000.0
23100,-1.0
23101,330000.0
23102,-1.0
23103,287013.0
23104,-1.0
23105,173160.0
23106,-1.0
23107,1999303.0
23108,581796.0
23109,-1.0
23110,-1.0
23111,293318.0
23112,476000.0
23113,780322.0
23114,-1.0
23115,600000.0
23116,9310477.0
23117,199134.0
23118,170000.0
23119,216450.0
23120,741176.0
23121,-1.0
23122,-1.0
23123,-1.0
23124,7814604.0
23125,-1.0
23126,7115404.0
23127,233766.0
23128,8746065.0
23129,-1.0
23130,839708.0
23131,-1.0
23132,1700000.0
23134,-1.0
23135,637461.0
23136,429421.0
23137,486400.0
23138,-1.0
23139,-1.0
23140,276080.0
23141,900000.0
23142,500000.0
23143,215320.0
23144,181818.0
23145,-1.0
23146,632148.0
23147,-1.0
23148,2415584.0
23149,-1.0
23150,-1.0
23151,-1.0
23152,-1.0
23153,299894.0
23154,-1.0
23155,-1.0
23156,-1.0
23157,460000.0
23158,-1.0
23159,-1.0
23160,-1.0
23161,539812.0
23162,775424.0
23164,-1.0
23166,-1.0
23167,512190.0
23168,-1.0
23169,355000.0
23170,-1.0
23171,330000.0
23172,599000.0
23173,749737.0
23174,435500.0
23175,-1.0
23177,-1.0
23178,755065.0
23180,-1.0
23181,292377.0
23183,-1.0
23184,623377.0
23185,-1.0
23186,-1.0
23187,-1.0
23188,899000.0
23189,640386.0
23190,-1.0
23191,-1.0
23192,-1.0
23193,2429499.0
23194,-1.0
23195,-1.0
23197,-1.0
23198,-1.0
23199,-1.0
23200,-1.0
23201,350000.0
23203,2600000.0
23204,584685.0
23205,-1.0
23206,-1.0
23207,545455.0
23208,429000.0
23209,14351166.0
23211,771700.0
23212,349879.0
23213,450000.0
23214,-1.0
23215,-1.0
23216,-1.0
23217,-1.0
23218,360000.0
23219,-1.0
23220,212121.0
23221,250000.0
23222,-1.0
23223,-1.0
23224,-1.0
23225,-1.0
23226,550000.0
23227,336284.0
23228,300216.0
23229,-1.0
23231,199000.0
23232,782565.0
23233,-1.0
23234,-1.0
23235,-1.0
23236,-1.0
23237,260000.0
23238,-1.0
23239,349880.0
23241,306000.0
23242,-1.0
23243,684135.0
23244,-1.0
23245,-1.0
23246,-1.0
23247,-1.0
23248,646000.0
23250,970150.0
23252,-1.0
23253,-1.0
23254,2296902.0
23255,-1.0
23257,-1.0
23258,-1.0
23259,580000.0
23261,270000.0
23262,3463203.0
23264,647200.0
23265,-1.0
23266,-1.0
23267,-1.0
23268,253455.0
23269,-1.0
23270,569802.0
23272,-1.0
23274,-1.0
23275,-1.0
23276,230000.0
23277,250000.0
23279,666667.0
23280,799720.0
23281,-1.0
23282,-1.0
23284,-1.0
23285,490635.0
23286,-1.0
23288,-1.0
23289,-1.0
23290,-1.0
23292,850909.0
23293,80750.0
23294,-1.0
23295,-1.0
23296,650000.0
23297,-1.0
23298,-1.0
23299,-1.0
23300,-1.0
23301,602250.0
23302,-1.0
23303,-1.0
23304,-1.0
23305,540000.0
23306,-1.0
23307,-1.0
23308,-1.0
23309,217489.0
23310,568182.0
23311,565000.0
23312,300000.0
23314,-1.0
23315,-1.0
23316,227273.0
23317,-1.0
23319,-1.0
23320,-1.0
23321,-1.0
23322,-1.0
23323,309913.0
23324,53182.0
23325,818182.0
23326,-1.0
23327,-1.0
23328,-1.0
23329,-1.0
23330,414684.0
23331,-1.0
23332,-1.0
23333,-1.0
23334,-1.0
23335,-1.0
23336,-1.0
23337,-1.0
23338,-1.0
23339,-1.0
23340,2294322.0
23341,712800.0
23342,299896.0
23343,650000.0
23344,277056.0
23345,-1.0
23346,1063604.0
23347,2862000.0
23348,-1.0
23349,-1.0
23350,486957.0
23351,404600.0
23352,200000.0
23353,-1.0
23354,622860.0
23355,318400.0
23356,485715.0
23357,346320.0
23358,-1.0
23360,-1.0
23361,2164502.0
23362,-1.0
23364,-1.0
23365,-1.0
23366,498015.0
23367,3342857.0
23368,-1.0
23369,-1.0
23370,-1.0
23372,-1.0
23373,-1.0
23374,-1.0
23375,1050000.0
23376,1454110.0
23377,502681.0
23378,-1.0
23379,1329011.0
23380,129870.0
23381,367397.0
23382,-1.0
23383,6904079.0
23384,1792208.0
23385,1544400.0
23386,1878404.0
23389,-1.0
23391,350000.0
23392,346320.0
23393,1037381.0
23394,486000.0
23396,-1.0
23397,-1.0
23398,384482.0
23400,399860.0
23401,-1.0
23402,-1.0
23404,474361.0
23405,-1.0
23406,929687.0
23408,-1.0
23409,545455.0
23410,247500.0
23411,1009658.0
23412,-1.0
23413,-1.0
23414,-1.0
23415,-1.0
23416,-1.0
23418,-1.0
23419,585000.0
23420,-1.0
23421,800000.0
23422,-1.0
23423,-1.0
23424,-1.0
23427,-1.0
23429,-1.0
23430,-1.0
23431,-1.0
23432,266209.0
23433,-1.0
23434,-1.0
23435,-1.0
23437,318182.0
23438,-1.0
23439,-1.0
23440,609934.0
23441,271169.0
23442,-1.0
23443,687761.0
23444,667342.0
23445,430519.0
23447,-1.0
23448,-1.0
23449,906360.0
23450,738164.0
23451,-1.0
23452,-1.0
23453,693935.0
23454,-1.0
23455,-1.0
23456,-1.0
23457,-1.0
23458,-1.0
23460,-1.0
23461,-1.0
23462,194805.0
23463,-1.0
23464,819186.0
23465,-1.0
23466,-1.0
23467,-1.0
23468,-1.0
23469,1820065.0
23470,-1.0
23471,-1.0
23472,-1.0
23473,-1.0
23474,779221.0
23475,-1.0
23476,-1.0
23478,2000000.0
23479,-1.0
23480,-1.0
23481,349879.0
23482,273780.0
23483,8000000.0
23484,-1.0
23485,233766.0
23486,9560669.0
23487,219706.0
23488,242934.0
23489,8201502.0
23490,126407.0
23493,800000.0
23494,-1.0
23495,850000.0
23496,-1.0
23497,-1.0
23498,-1.0
23499,236364.0
23500,250000.0
23501,235000.0
23504,-1.0
23505,-1.0
23506,528139.0
23507,-1.0
23508,-1.0
23509,940000.0
23510,-1.0
23511,-1.0
23512,-1.0
23513,282000.0
23515,-1.0
23516,666002.0
23517,-1.0
23518,375000.0
23519,-1.0
23520,-1.0
23522,-1.0
23523,-1.0
23524,-1.0
23525,557576.0
23526,-1.0
23527,-1.0
23528,-1.0
23529,-1.0
23530,-1.0
23531,-1.0
23532,-1.0
23533,-1.0
23534,-1.0
23535,-1.0
23536,-1.0
23537,-1.0
23538,-1.0
23539,2998956.0
23540,-1.0
23541,199731.0
23542,-1.0
23543,-1.0
23544,-1.0
23545,127273.0
23546,550000.0
23547,-1.0
23548,-1.0
23549,-1.0
23550,-1.0
23551,-1.0
23552,-1.0
23553,-1.0
23554,-1.0
23555,-1.0
23556,-1.0
23557,-1.0
23558,-1.0
23559,340000.0
23560,-1.0
23561,-1.0
23562,-1.0
23563,-1.0
23564,-1.0
23565,-1.0
23566,-1.0
23567,-1.0
23569,-1.0
23571,-1.0
23574,-1.0
23575,-1.0
23576,-1.0
23577,-1.0
23578,-1.0
23579,-1.0
23580,-1.0
23582,-1.0
23583,-1.0
23584,-1.0
23585,-1.0
23586,256500.0
23587,-1.0
23588,391638.0
23589,-1.0
23590,-1.0
23591,-1.0
23592,-1.0
23593,-1.0
23594,-1.0
23595,-1.0
23596,-1.0
23597,-1.0
23598,-1.0
23599,-1.0
23600,-1.0
23601,-1.0
23602,-1.0
23605,-1.0
23606,-1.0
23607,10000000.0
23608,-1.0
23611,-1.0
23612,458009.0
23613,-1.0
23614,-1.0
23615,-1.0
23616,-1.0
23617,-1.0
23618,-1.0
23619,-1.0
23620,-1.0
23621,-1.0
23622,606061.0
23623,-1.0
23624,-1.0
23626,-1.0
23627,294400.0
23628,-1.0
23629,-1.0
23630,-1.0
23631,-1.0
23632,561039.0
23633,-1.0
23634,-1.0
23635,-1.0
23636,-1.0
23638,-1.0
23639,966234.0
23640,1118712.0
23641,-1.0
23642,-1.0
23643,-1.0
23644,-1.0
23645,-1.0
23646,-1.0
23647,-1.0
23648,844938.0
23650,-1.0
23651,-1.0
23652,600000.0
23653,574226.0
23654,-1.0
23655,-1.0
23656,-1.0
23657,-1.0
23658,530000.0
23659,-1.0
23660,-1.0
23661,-1.0
23662,-1.0
23664,-1.0
23665,1200000.0
23666,312500.0
23667,-1.0
23669,-1.0
23670,-1.0
23671,-1.0
23672,-1.0
23674,798921.0
23675,-1.0
23676,416000.0
23677,-1.0
23678,-1.0
23679,-1.0
23680,-1.0
23681,-1.0
23682,289608.0
23683,-1.0
23684,-1.0
23685,-1.0
23686,272727.0
23687,-1.0
23688,-1.0
23689,450000.0
23690,606061.0
23691,290909.0
23692,-1.0
23693,-1.0
23694,400000.0
23695,-1.0
23696,480000.0
23697,389610.0
23698,-1.0
23699,-1.0
23700,-1.0
23701,-1.0
23702,-1.0
23704,-1.0
23706,-1.0
23707,-1.0
23708,-1.0
23709,-1.0
23711,-1.0
23712,-1.0
23714,-1.0
23715,-1.0
23716,646536.0
23717,-1.0
23718,-1.0
23719,400000.0
23720,-1.0
23721,-1.0
23723,-1.0
23724,-1.0
23725,-1.0
23726,-1.0
23727,400000.0
23728,-1.0
23729,-1.0
23730,-1.0
23731,699120.0
23732,560000.0
23734,-1.0
23735,-1.0
23736,-1.0
23737,600000.0
23739,-1.0
23740,-1.0
23742,-1.0
23744,-1.0
23745,-1.0
23746,-1.0
23747,-1.0
23748,-1.0
23749,-1.0
23750,-1.0
23751,-1.0
23752,-1.0
23753,378000.0
23754,318182.0
23755,-1.0
23756,599791.0
23757,-1.0
23758,529284.0
23759,349879.0
23760,-1.0
23761,-1.0
23762,-1.0
23763,-1.0
23764,-1.0
23765,-1.0
23766,-1.0
23767,172357.0
23768,588235.0
23769,-1.0
23770,-1.0
23771,588235.0
23772,562771.0
23773,625755.0
23774,-1.0
23775,-1.0
23776,519481.0
23777,429270.0
23778,-1.0
23779,-1.0
23780,-1.0
23781,130435.0
23782,-1.0
23783,-1.0
23784,-1.0
23785,-1.0
23786,865801.0
23787,450000.0
23788,-1.0
23789,-1.0
23790,679174.0
23793,-1.0
23794,545455.0
23795,-1.0
23796,-1.0
23797,-1.0
23798,-1.0
23799,-1.0
23800,-1.0
23801,-1.0
23802,-1.0
23803,848855.0
23804,-1.0
23805,1336852.0
23806,-1.0
23807,350000.0
23808,-1.0
23809,519481.0
23810,250000.0
23811,425000.0
23812,-1.0
23813,1198382.0
23814,-1.0
23816,-1.0
23817,502824.0
23818,502322.0
23819,-1.0
23820,-1.0
23821,-1.0
23822,-1.0
23823,-1.0
23824,-1.0
23825,-1.0
23826,-1.0
23827,-1.0
23828,3918634.0
29380,-1.0
29381,-1.0
29382,-1.0
29383,-1.0
29386,-1.0
29387,-1.0
29388,-1.0
29389,-1.0
29390,-1.0
29391,-1.0
29392,586660.0
29393,-1.0
29394,2160000.0
29396,728571.0
29397,551000.0
29398,-1.0
29400,386100.0
29401,507767.0
29402,473679.0
29403,2455711.0
29404,-1.0
29407,816000.0
29408,-1.0
29409,776250.0
29410,-1.0
29412,-1.0
29413,1385281.0
29414,995671.0
29415,675240.0
29416,1829250.0
29417,854705.0
29419,889300.0
29420,1074940.0
29421,-1.0
29422,924316.0
29423,700506.0
29424,-1.0
29425,3975000.0
29426,516800.0
29427,-1.0
29429,-1.0
29431,995671.0
29432,784686.0
29433,757576.0
29434,740797.0
29435,1333333.0
29436,623377.0
29437,680000.0
29438,452381.0
29439,6877681.0
29440,661288.0
29441,372000.0
29443,1352273.0
29444,1320722.0
29445,1299547.0
29446,-1.0
29447,627273.0
29448,-1.0
29450,399860.0
29451,-1.0
29453,950000.0
29456,790735.0
29457,-1.0
29458,-1.0
29460,-1.0
29461,430900.0
29464,304762.0
29465,464545.0
29466,801660.0
29467,-1.0
29468,2127273.0
29469,810000.0
29470,333844.0
29471,-1.0
29472,1028614.0
29473,470640.0
29474,405974.0
29475,507469.0
29476,359521.0
29477,324887.0
29478,349529.0
29479,-1.0
29480,-1.0
29481,259740.0
29482,752000.0
29483,589154.0
29484,349529.0
29485,758824.0
29487,-1.0
29488,449392.0
29489,631169.0
29490,-1.0
29491,804965.0
29493,-1.0
29494,-1.0
29495,471871.0
29497,812121.0
29498,-1.0
29499,550000.0
29501,-1.0
29504,1200000.0
29505,468600.0
29506,896427.0
29507,-1.0
29509,2133872.0
29510,1205000.0
29511,-1.0
29512,-1.0
29513,-1.0
29514,358405.0
29515,352000.0
29519,6926407.0
29520,-1.0
29521,-1.0
29522,2000040.0
29524,-1.0
29525,-1.0
29528,797901.0
29529,1074624.0
29531,349530.0
29532,-1.0
29533,888804.0
29534,641393.0
29535,1311580.0
29536,-1.0
29537,450000.0
29538,560000.0
29539,386863.0
29540,805314.0
29541,726255.0
29542,346104.0
29543,-1.0
29544,-1.0
29545,-1.0
29546,374345.0
29547,360000.0
29548,843637.0
29549,399859.0
29550,305581.0
29552,1678158.0
29553,389000.0
29554,245000.0
29555,666827.0
29556,-1.0
29557,623377.0
29559,519481.0
29560,279621.0
29561,786441.0
29563,283837.0
29564,520000.0
29566,-1.0
29567,772784.0
29568,-1.0
29569,-1.0
29570,-1.0
29572,404857.0
29573,1399513.0
29575,-1.0
29576,885974.0
29577,-1.0
29578,575000.0
29580,-1.0
29581,-1.0
29582,420000.0
29583,700000.0
29584,-1.0
29585,320779.0
29586,-1.0
29588,-1.0
29589,519481.0
29590,-1.0
29591,-1.0
29592,743478.0
29593,1341022.0
29594,1594517.0
29595,767000.0
29596,-1.0
29598,-1.0
29599,719032.0
29600,2158978.0
29602,-1.0
29603,492000.0
29604,1086536.0
29607,-1.0
29608,822589.0
29609,-1.0
29611,-1.0
29612,320400.0
29613,-1.0
29614,-1.0
29615,5991919.0
29616,-1.0
29617,328000.0
29618,549920.0
29619,727273.0
29621,-1.0
29622,-1.0
29623,-1.0
29624,-1.0
29625,549808.0
29626,-1.0
29627,970691.0
29628,415853.0
29629,373000.0
29630,936000.0
29631,-1.0
29632,-1.0
29633,510000.0
29634,529900.0
29635,-1.0
29636,-1.0
29637,198000.0
29638,183117.0
29639,-1.0
29640,588210.0
29641,-1.0
29642,-1.0
29643,-1.0
29645,-1.0
29649,-1.0
29650,-1.0
29651,-1.0
29652,712528.0
29654,296104.0
29655,-1.0
29656,-1.0
29658,-1.0
29659,1659000.0
29660,-1.0
29661,949670.0
29662,-1.0
29663,999652.0
29666,-1.0
29668,-1.0
29669,-1.0
29671,-1.0
29672,-1.0
29673,-1.0
29676,-1.0
29677,-1.0
29678,-1.0
29681,-1.0
29682,-1.0
29683,-1.0
29684,-1.0
29685,-1.0
29686,-1.0
29687,-1.0
29688,-1.0
29689,-1.0
29690,-1.0
29691,-1.0
29692,-1.0
29693,-1.0
29694,-1.0
29695,-1.0
29696,-1.0
29697,-1.0
29699,-1.0
29700,-1.0
29701,-1.0
29703,-1.0
29704,-1.0
29705,-1.0
29706,-1.0
29707,-1.0
29708,-1.0
29709,-1.0
29711,-1.0
29712,-1.0
29713,-1.0
29714,-1.0
29716,-1.0
29719,-1.0
29720,-1.0
29721,-1.0
29722,-1.0
29723,-1.0
29724,1342468.0
29725,-1.0
29726,898788.0
29728,399461.0
29729,699056.0
29730,-1.0
29731,1109988.0
29732,1034956.0
29733,629151.0
29734,1356470.0
29735,1128000.0
29736,-1.0
29737,400000.0
29738,633685.0
29739,1453339.0
29740,-1.0
29741,-1.0
29742,641849.0
29744,702025.0
29745,-1.0
29746,-1.0
29747,-1.0
29748,499327.0
29749,-1.0
29750,294400.0
29751,-1.0
29752,793675.0
29753,689071.0
29754,387170.0
29755,-1.0
29756,850000.0
29757,979659.0
29758,-1.0
29759,879695.0
29760,549808.0
29761,140000.0
29762,480000.0
29763,359875.0
29764,458138.0
29765,1009178.0
29766,59700.0
29767,-1.0
29768,630869.0
29769,699758.0
29770,529500.0
29771,-1.0
29772,646833.0
29773,341887.0
29774,-1.0
29775,-1.0
29776,-1.0
29777,1265559.0
29778,450000.0
29779,-1.0
29780,-1.0
29781,1000151.0
29782,476190.0
29783,399859.0
29784,-1.0
29786,-1.0
29787,420000.0
29788,485830.0
29789,-1.0
29790,265057.0
29791,-1.0
29792,-1.0
29793,301299.0
29794,527666.0
29795,-1.0
29797,416745.0
29798,280000.0
29799,558805.0
29800,630000.0
29801,-1.0
29802,1096164.0
29803,-1.0
29804,634255.0
29805,-1.0
29806,-1.0
29807,700000.0
29808,378000.0
29809,-1.0
29810,314577.0
29811,75727.0
29813,-1.0
29814,-1.0
29815,-1.0
29816,-1.0
29817,300000.0
29818,-1.0
29819,399859.0
29820,559747.0
29821,-1.0
29823,478355.0
29824,347847.0
29825,359513.0
29826,342858.0
29827,349880.0
29828,-1.0
29829,-1.0
29830,539273.0
29831,-1.0
29832,408000.0
29833,-1.0
29834,162771.0
29835,500000.0
29836,-1.0
29837,763971.0
29838,332500.0
29839,-1.0
29840,-1.0
29841,-1.0
29842,844860.0
29843,2175047.0
29844,615172.0
29845,700000.0
29846,380952.0
29847,-1.0
29848,-1.0
29849,-1.0
29850,326407.0
29851,-1.0
29852,148050.0
29853,561905.0
29854,449392.0
29855,688500.0
29856,-1.0
29857,-1.0
29858,-1.0
29859,398600.0
29860,-1.0
29861,520972.0
29862,-1.0
29863,309000.0
29864,398961.0
29865,995671.0
29866,599791.0
29867,103030.0
29868,270000.0
29869,750000.0
29870,537704.0
29871,627954.0
29872,1894646.0
29873,2875720.0
29874,-1.0
29875,-1.0
29876,-1.0
29878,-1.0
29879,331981.0
29880,356063.0
29881,350000.0
29882,128704.0
29883,-1.0
29884,629151.0
29885,551948.0
29886,828492.0
29887,-1.0
29888,-1.0
29889,695455.0
29890,779221.0
29891,249350.0
29892,-1.0
29893,432619.0
29894,779221.0
29895,-1.0
29897,1707098.0
29898,281750.0
29899,1350000.0
29900,440000.0
29901,46775.0
29902,-1.0
29903,1043100.0
29904,350000.0
29905,-1.0
29906,-1.0
29907,747215.0
29908,349530.0
29909,-1.0
29910,649126.0
29911,1298250.0
29912,623377.0
29913,257727.0
29914,293002.0
29915,-1.0
29916,-1.0
29917,644773.0
29918,291750.0
29919,183117.0
29920,-1.0
29921,-1.0
29923,1699409.0
29924,-1.0
29925,-1.0
29926,-1.0
29928,499327.0
29929,-1.0
29930,480000.0
29931,569700.0
29932,682263.0
29933,-1.0
29934,-1.0
29935,102000.0
29936,-1.0
29937,623377.0
29938,-1.0
29939,-1.0
29940,411946.0
29941,-1.0
29943,-1.0
29944,270129.0
29945,1861500.0
29947,-1.0
29948,832028.0
29949,918763.0
29950,599192.0
29951,486037.0
29952,-1.0
29953,-1.0
29954,624783.0
29955,-1.0
29956,-1.0
29957,450216.0
29958,1030320.0
29959,-1.0
29960,863000.0
29961,683762.0
29962,499327.0
29963,522727.0
29964,-1.0
29965,550000.0
29966,797723.0
29967,-1.0
29968,-1.0
29969,818182.0
29970,374026.0
29971,580000.0
29972,-1.0
29973,478500.0
29974,-1.0
29975,807910.0
29976,-1.0
29977,364873.0
29978,-1.0
29979,719031.0
29980,204678.0
29981,400000.0
29982,335049.0
29983,-1.0
29984,-1.0
29985,-1.0
29986,115000.0
29987,787226.0
29988,-1.0
29989,-1.0
29990,-1.0
29991,84000.0
29992,-1.0
29993,922748.0
29994,426924.0
29995,411765.0
29996,281385.0
29997,3595153.0
29998,-1.0
29999,1839411.0
30000,349880.0
30001,320303.0
30002,-1.0
30003,467369.0
30004,-1.0
30005,-1.0
30006,515455.0
30007,-1.0
30008,290000.0
30009,-1.0
30011,-1.0
30012,555000.0
30013,977243.0
30014,-1.0
30016,549259.0
30017,604184.0
30018,-1.0
30019,-1.0
30020,311688.0
30021,-1.0
30022,408000.0
30023,519817.0
30024,450000.0
30025,692641.0
30026,278182.0
30027,875000.0
30028,1111114.0
30029,-1.0
30030,400000.0
30031,-1.0
30032,264502.0
30033,499327.0
30034,-1.0
30035,-1.0
30036,714000.0
30037,2077922.0
30039,660000.0
30040,650000.0
30041,-1.0
30042,495000.0
30043,103896.0
30044,370909.0
30045,-1.0
30046,-1.0
30047,-1.0
30048,897273.0
30049,-1.0
30050,506493.0
30051,527143.0
30052,-1.0
30053,395000.0
30054,720000.0
30055,1333333.0
30056,522500.0
30057,360524.0
30058,-1.0
30059,1380925.0
30060,638778.0
30061,85091.0
30062,-1.0
30063,450000.0
30064,334396.0
30065,867454.0
30066,928091.0
30067,1174887.0
30068,-1.0
30069,570000.0
30070,576722.0
30071,1059740.0
30072,-1.0
30073,908660.0
30074,-1.0
30075,-1.0
30076,584616.0
30077,-1.0
30078,946000.0
30079,-1.0
30080,202500.0
30081,-1.0
30082,-1.0
30083,476190.0
30084,-1.0
30085,-1.0
30086,540500.0
30087,-1.0
30088,379868.0
30089,-1.0
30090,-1.0
30091,399461.0
30092,-1.0
30093,357142.0
30094,691320.0
30096,325000.0
30097,792532.0
30098,500000.0
30099,513000.0
30100,506000.0
30101,-1.0
30102,898788.0
30103,390000.0
30104,683079.0
30105,260496.0
30106,570000.0
30107,-1.0
30108,-1.0
30109,-1.0
30110,2020000.0
30111,-1.0
30112,-1.0
30113,1904762.0
30114,315000.0
30115,-1.0
30117,679763.0
30118,-1.0
30120,103896.0
30121,408658.0
30122,-1.0
30123,-1.0
30124,-1.0
30125,-1.0
30126,-1.0
30127,372000.0
30128,450000.0
30129,494828.0
30130,650000.0
30131,749737.0
30132,600000.0
30134,898788.0
30135,543723.0
30137,295360.0
30138,-1.0
30139,373810.0
30140,-1.0
30141,631500.0
30142,400000.0
30143,-1.0
30144,900000.0
30145,-1.0
30146,-1.0
30147,-1.0
30148,245455.0
30150,-1.0
30151,807413.0
30152,-1.0
30153,980000.0
30154,500000.0
30155,-1.0
30156,-1.0
30157,1822500.0
30158,649351.0
30159,1227273.0
30160,700000.0
30161,449841.0
30162,246429.0
30164,-1.0
30165,-1.0
30166,417600.0
30167,-1.0
30168,-1.0
30169,-1.0
30170,650000.0
30171,-1.0
30172,1104545.0
30173,553247.0
30174,-1.0
30175,268182.0
30176,609000.0
30177,300000.0
30178,-1.0
30179,-1.0
30180,364873.0
30181,-1.0
30182,-1.0
30183,277354.0
30184,-1.0
30185,1871100.0
30186,-1.0
30187,1134000.0
30188,-1.0
30189,476190.0
30190,620784.0
30191,-1.0
30192,-1.0
30193,251580.0
30194,1515152.0
30195,705000.0
30196,1140000.0
30197,-1.0
30198,-1.0
30199,762172.0
30200,-1.0
30201,1539463.0
30202,550000.0
30203,453636.0
30204,-1.0
30205,-1.0
30206,565599.0
30207,480000.0
30208,-1.0
30209,-1.0
30210,349880.0
30211,318182.0
30212,-1.0
30213,-1.0
30214,-1.0
30215,545455.0
30216,250000.0
30217,-1.0
30218,549259.0
30219,-1.0
30220,-1.0
30221,399859.0
30222,-1.0
30223,810000.0
30224,-1.0
30225,675000.0
30226,-1.0
30227,855000.0
30228,-1.0
30229,-1.0
30230,948970.0
30231,674090.0
30232,378000.0
30233,-1.0
30234,-1.0
30235,460000.0
30236,-1.0
30237,-1.0
30238,453636.0
30239,93665.0
30240,404857.0
30241,-1.0
30242,540000.0
30243,350220.0
30244,-1.0
30245,-1.0
30246,405000.0
30247,405000.0
30248,-1.0
30249,-1.0
30250,659112.0
30251,700000.0
30252,109000.0
30253,254545.0
30254,-1.0
30255,-1.0
30256,-1.0
30257,-1.0
30258,-1.0
30259,284560.0
30260,-1.0
30261,112500.0
30262,-1.0
30263,-1.0
30264,299596.0
30265,429848.0
30266,450000.0
30267,233766.0
30268,999652.0
30269,363580.0
30270,-1.0
30271,1640909.0
30272,710600.0
30273,440000.0
30274,375000.0
30275,-1.0
30277,227994.0
30278,-1.0
30279,-1.0
30280,673401.0
30281,160425.0
30282,562771.0
30283,599791.0
30284,266000.0
30285,-1.0
30286,-1.0
30287,-1.0
30288,-1.0
30289,650000.0
30290,989656.0
30291,813051.0
30292,329115.0
30293,-1.0
30294,550000.0
30295,-1.0
30296,-1.0
30297,-1.0
30298,-1.0
30299,-1.0
30300,-1.0
30301,4598397.0
30302,-1.0
30303,-1.0
30304,-1.0
30305,-1.0
30306,619750.0
30307,-1.0
30308,2040000.0
30309,-1.0
30311,-1.0
30312,447059.0
30313,1574451.0
30314,-1.0
30315,-1.0
30316,805671.0
30317,12987013.0
30318,-1.0
30319,550000.0
30320,848139.0
30321,-1.0
30322,1346801.0
30323,453636.0
30324,-1.0
30325,-1.0
30326,-1.0
30327,-1.0
30328,451948.0
30329,330000.0
30330,492408.0
30331,379868.0
30332,-1.0
30333,850000.0
30334,-1.0
30335,-1.0
30336,359310.0
30337,-1.0
30338,-1.0
30339,303896.0
30340,367965.0
30341,1317042.0
30342,1038961.0
30343,-1.0
30344,789610.0
30345,-1.0
30346,-1.0
30347,-1.0
30348,-1.0
30349,883182.0
30350,120000.0
30351,-1.0
30352,344535.0
30353,1290000.0
30354,550000.0
30355,-1.0
30356,280000.0
30357,-1.0
30358,-1.0
30359,-1.0
30360,-1.0
30361,-1.0
30362,-1.0
30363,443846.0
30364,463250.0
30365,-1.0
30366,-1.0
30367,549259.0
30368,-1.0
30369,-1.0
30370,638140.0
30371,318182.0
30372,14994777.0
30373,479831.0
30374,-1.0
30375,181775.0
30376,-1.0
30377,317545.0
30378,-1.0
30379,460000.0
30380,254545.0
30381,-1.0
30382,460000.0
30383,459000.0
30384,-1.0
30385,260190.0
30387,-1.0
30388,1087533.0
30389,-1.0
30390,940000.0
30391,-1.0
30392,-1.0
30393,-1.0
30394,575305.0
30395,-1.0
30396,409600.0
30397,-1.0
30398,294000.0
30399,-1.0
30400,650000.0
30401,714751.0
30402,-1.0
30403,600000.0
30404,2799025.0
30405,-1.0
30406,520000.0
30407,-1.0
30408,-1.0
30409,-1.0
30410,445455.0
30411,-1.0
30412,-1.0
30413,-1.0
30414,-1.0
30415,-1.0
30416,585000.0
30417,3691200.0
30418,-1.0
30419,-1.0
30420,-1.0
30421,1818182.0
30422,-1.0
30423,-1.0
30424,465608.0
30425,-1.0
30426,600000.0
30427,-1.0
30428,-1.0
30429,-1.0
30430,-1.0
30431,-1.0
30432,-1.0
30433,-1.0
30434,-1.0
30435,-1.0
30436,376380.0
30437,420000.0
30438,269360.0
30439,-1.0
30440,952381.0
30441,-1.0
30442,-1.0
30443,721501.0
30444,303667.0
30445,-1.0
30447,-1.0
30448,-1.0
30449,566237.0
30450,150000.0
30451,-1.0
30452,382858.0
30454,327861.0
30455,1260000.0
30456,-1.0
30458,294525.0
30459,607788.0
30460,419435.0
30461,190227.0
30462,-1.0
30463,810000.0
30464,1305909.0
30465,-1.0
30466,727273.0
30467,409555.0
30468,-1.0
30469,-1.0
30470,117383.0
30471,-1.0
30473,231818.0
30474,-1.0
30475,-1.0
