id,hotel_id,domain_id,domain_hotel_mapping_id
dcd6a4b7-fd04-4132-94f8-0e61958f3d41,2793,2,778749ac-13b5-4ebd-8222-f503f0c020f1
dcd6a4b7-fd04-4132-94f8-0e61958f3d41,2793,2,d9fb347f-8730-4c41-931f-52b33f3af458
3e67d01e-8ed3-4c49-8cd9-6468ac33cbbc,2794,2,7df633b1-db96-427e-a8b4-4ee2ab107104
3e67d01e-8ed3-4c49-8cd9-6468ac33cbbc,2794,2,818cfd78-bec4-436b-bb64-29e4cd043791
ae99b6b4-5532-4def-aab0-7e16d6dffeba,2796,2,07bf94f4-2bc5-4634-80b6-0bff6707b310
ae99b6b4-5532-4def-aab0-7e16d6dffeba,2796,2,484e8add-857b-4ce7-b1de-6992a63b1b74
d1fcc5c0-494d-40a1-8c31-3f8c995a4469,36434,3,2c6c377c-c5f5-4fc6-80b0-1d3f62baa5be
d1fcc5c0-494d-40a1-8c31-3f8c995a4469,36434,3,cd72d05d-8acf-47c5-8d69-05ce11fcbc9e
b2c0905e-2cb0-4646-a1bf-83e57292bdc3,36435,3,7478ccd8-1698-4ed2-8170-eaa83658f279
b2c0905e-2cb0-4646-a1bf-83e57292bdc3,36435,3,c6bd1a5c-ce73-4833-99f4-90b0d918b2c7
10fdba3a-1ac5-43db-818d-5b7b65aa4d0d,36436,3,e380f868-7a89-45d8-b6df-c7b1ff22f5ed
10fdba3a-1ac5-43db-818d-5b7b65aa4d0d,36436,3,acb87cf2-6e58-4f23-9447-3be55ac49c47
2d9e4f69-fa17-40b2-92ab-4e4ab44ec669,36439,3,145998a9-4c99-4555-b35d-d72135a6cec7
2d9e4f69-fa17-40b2-92ab-4e4ab44ec669,36439,3,35622661-859c-48df-ba72-bf89e1b6d55b
e494a1d3-7e5d-4d46-8e27-f864ffbe8b59,2797,2,e3704065-b643-459d-b241-72b882e894fe
e494a1d3-7e5d-4d46-8e27-f864ffbe8b59,2797,2,03d70da8-0664-47b5-9529-62d7a8921b4d
420cd702-aa37-4500-8e36-cb9662f82d7f,2801,2,3ee492df-85c7-4209-a8a4-0960fe6c5e4d
420cd702-aa37-4500-8e36-cb9662f82d7f,2801,2,6fe1f6e6-0915-409d-a74b-6a413f703169
58de0126-a77e-41df-a8d9-7126553e914f,2807,2,d1f5bb7d-53bd-4623-8b34-1585a879f10c
58de0126-a77e-41df-a8d9-7126553e914f,2807,2,7345ce8c-9544-4e77-9434-bb684262abbc
cfc7f7be-d0eb-4905-90ee-d2212af2231f,36440,3,f1de5dbe-8192-4808-92f8-fc2be0df0025
cfc7f7be-d0eb-4905-90ee-d2212af2231f,36440,3,73760ee2-ba6f-4be8-bb41-c53d4639c95c
13e245c5-360d-492d-88b0-d26ea1f60442,36441,3,5afaacc6-0b2b-42ab-8b2f-e6c7d497b64b
13e245c5-360d-492d-88b0-d26ea1f60442,36441,3,c97ac333-3713-420f-8a45-3cd3510e5bb7
50e065dc-f41e-4cd2-8cc2-553b21f648a8,36442,3,5bcd33ae-df88-4368-99f0-ff3bffc1eec0
50e065dc-f41e-4cd2-8cc2-553b21f648a8,36442,3,ef089853-c9ff-4222-bdeb-92fc346160d9
bc8bf8ae-a404-44ce-b991-5762312834aa,36443,3,dc447d25-62d9-4f28-ae6d-ed0ab27eaa81
bc8bf8ae-a404-44ce-b991-5762312834aa,36443,3,037984e8-276a-4dc4-b7eb-db61fc35ee8c
cda53948-1ea8-4559-8d88-684a3778941c,36444,3,bbb31a86-1c72-40a3-b0ff-38c6cc4a8b3f
cda53948-1ea8-4559-8d88-684a3778941c,36444,3,b4e99cd3-dd0f-45e7-a201-875ff1e81093
3557dfa4-8da9-47b6-a42f-23839f35a46c,36445,3,09ea12c1-cd3d-4618-a19d-5e8dce090352
3557dfa4-8da9-47b6-a42f-23839f35a46c,36445,3,d8956417-4f09-4ff5-8ae4-24f8bb1f28f7
07d86e14-c978-4dc0-ba82-7db7ead0b382,36446,3,b1e115c6-5b4f-4f1b-a20a-6489bbf01f28
07d86e14-c978-4dc0-ba82-7db7ead0b382,36446,3,65c1b12e-730c-4e06-9a0d-c990c46fb345
38f6818d-0bbd-4512-ad93-1092edeae270,36447,3,9589fd28-9054-4369-9bf8-1278446afda0
38f6818d-0bbd-4512-ad93-1092edeae270,36447,3,02a8ffd0-ffc9-46a9-b6c5-d53a54841755
bcb68759-b0a9-4624-be37-4d041fdeb444,36448,3,7bb96921-a491-4f58-a51c-a6444896d5ba
bcb68759-b0a9-4624-be37-4d041fdeb444,36448,3,47f6126f-b06f-4c9c-ab21-8d3f3a1b860e
ce7df74d-063a-4d8a-93b1-0db3081dcea2,36449,3,c37ad056-409c-40f0-ad5b-c3224289a884
ce7df74d-063a-4d8a-93b1-0db3081dcea2,36449,3,19d00c0b-29a5-4f83-9b4e-f467e21a4353
10cca564-bc62-4e46-92c6-2053e436282b,36449,3,c37ad056-409c-40f0-ad5b-c3224289a884
10cca564-bc62-4e46-92c6-2053e436282b,36449,3,19d00c0b-29a5-4f83-9b4e-f467e21a4353
0ae5214d-28b0-4342-95ab-d7e789c0146a,36452,3,ba5ace32-f099-4e59-8122-f010edbf9a82
0ae5214d-28b0-4342-95ab-d7e789c0146a,36452,3,1121693b-5b7f-4af0-9a5c-6485cc5c4d6f
ffb31ad0-c972-47cd-baa8-bf0f85198a6e,36453,3,fccdb78d-cc73-4d97-a3e8-3e0611e1d592
ffb31ad0-c972-47cd-baa8-bf0f85198a6e,36453,3,b4e91f44-4596-4cc4-ae08-0e156b45fc9c
969f2a59-757e-41d9-866a-2d49121bf4e9,36455,3,6d6ea697-7f2f-4af4-a727-855af830bd90
969f2a59-757e-41d9-866a-2d49121bf4e9,36455,3,ce4aa652-e328-44ae-a872-5a4082e493ca
e88ca858-a71a-4b9d-accb-925eb6ef2000,36460,3,8cefbdfe-8d36-4155-83c9-f49710c9ce4b
e88ca858-a71a-4b9d-accb-925eb6ef2000,36460,3,b1431b6d-1781-4dfc-aeac-e08ab7111538
2a35c2dc-af58-418a-8629-099009aa944b,36461,3,06934672-5393-498c-99c2-8efad6b0315e
2a35c2dc-af58-418a-8629-099009aa944b,36461,3,4af0897e-38bd-4618-8b75-bf9a48afc2fc
663e2f7d-cfaf-4d5f-8fb6-21b05cf7b410,36462,3,37d5ecaf-72e8-4d3d-a8a6-379f483313ee
663e2f7d-cfaf-4d5f-8fb6-21b05cf7b410,36462,3,60b11c92-fdde-4f98-883a-7c8d1315957b
133ffa01-1078-41b2-a6b3-be0f6e518dde,36463,3,fc6cb342-7410-45d4-91c7-d7c3f951cf45
133ffa01-1078-41b2-a6b3-be0f6e518dde,36463,3,e20bb7c5-8481-465d-ae7d-91e99da54e2d
1e85c1b5-1bad-47a3-88d9-31096ec35f47,36464,3,f2ddeedc-dba2-448e-b9b3-1b5ddaf80caf
1e85c1b5-1bad-47a3-88d9-31096ec35f47,36464,3,7d74bc01-6b5e-421a-9cff-ebf2c63de47b
8c0fc44e-d134-4426-87ee-9483faef2f92,36465,3,f6960f33-9927-4243-9f61-fd2b79d95aec
8c0fc44e-d134-4426-87ee-9483faef2f92,36465,3,e4802d64-af31-4e63-8bda-382e294155b6
8efc9aa9-6ccf-4d95-814c-625abe1d67ec,36468,3,b593db05-ed40-464a-afb7-6707adc4b8bf
8efc9aa9-6ccf-4d95-814c-625abe1d67ec,36468,3,8885d1ba-f9b7-4b59-bcc6-59414d947dd9
cbb9dca0-96c1-403b-95cc-62ccfd1f867a,36470,3,f8db3993-3673-4ff3-a3f3-130a9589b300
cbb9dca0-96c1-403b-95cc-62ccfd1f867a,36470,3,a965b59f-60bc-4b03-a175-df739877706b
295070e1-9290-4250-8959-e95f440110ee,36471,3,eb2ccdad-0cb4-4935-84f8-f12e8bde41bd
295070e1-9290-4250-8959-e95f440110ee,36471,3,f8e58407-ddf6-4991-bfde-e1665fbd00ae
5b5a1e1c-3ef7-42bf-be7c-44a899de89d1,36472,3,3c1385c4-e5ba-427b-aa2a-7450633924db
5b5a1e1c-3ef7-42bf-be7c-44a899de89d1,36472,3,b9f90b06-362a-45ff-aafa-8dbf5e4aa5fe
6a962ed3-e4f0-41c3-8920-3fcdd133c0b0,36474,3,aab499f7-56ec-47d0-8009-27dc9363c0e2
6a962ed3-e4f0-41c3-8920-3fcdd133c0b0,36474,3,3c95ef1a-3414-47f9-b2f1-d8d8bcb22962
b4ba6b80-aac3-4351-bead-5e6f0cda3f20,36475,3,31d9cb8e-0fec-4837-9730-d79b90574026
b4ba6b80-aac3-4351-bead-5e6f0cda3f20,36475,3,ab96429c-9a2a-4363-9f5b-3aa2f1351c79
a2c638c9-47b0-4ea2-96aa-85f3883fbe4d,36476,3,b6f01a3e-4ba0-4d66-b736-ab2c30fa1aac
a2c638c9-47b0-4ea2-96aa-85f3883fbe4d,36476,3,de9a40aa-1998-4314-8733-ed0cb008f18f
fae82096-4575-4182-8989-0ef85b42b0f1,36477,3,c2e7b14f-8abb-4b81-a27a-c75bae200e13
fae82096-4575-4182-8989-0ef85b42b0f1,36477,3,133c83c1-1bd8-43bc-a2cf-28f181c3861c
a8356cb7-e9b0-4b33-a745-2b6b162d4dca,36478,3,039ecbdb-aae8-41e5-ac26-1b66cd865298
a8356cb7-e9b0-4b33-a745-2b6b162d4dca,36478,3,a155938f-c593-4b7a-b038-3e41652f693c
646845f7-d049-4bc3-b885-c0883bd85c17,36481,3,de65461d-4ba9-4d44-9f0d-3a5272f8ab7b
646845f7-d049-4bc3-b885-c0883bd85c17,36481,3,26ff8610-68d4-4a4c-9622-c50038c9ef0a
3b13d3f6-35ab-49dc-9c5e-08cce68cc8cd,36483,3,66a44858-b19f-4df0-96ed-dd201d2b5790
3b13d3f6-35ab-49dc-9c5e-08cce68cc8cd,36483,3,e9aa40fb-3f15-47f6-9c2a-23c1eba8c29f
cbbee91e-dd73-4a46-9391-f262411508f1,36484,3,f0ea6fdc-7461-4357-af24-7b9bb8c62561
cbbee91e-dd73-4a46-9391-f262411508f1,36484,3,332cee86-072f-42d7-98a8-25d404df53b1
d51791c2-0921-446c-81b5-0bade05de156,36485,3,2d181a7d-09a8-4899-af71-01f6fb0073ec
d51791c2-0921-446c-81b5-0bade05de156,36485,3,05e0825d-f4d8-4ed5-9582-755ef2ee0050
252fb151-df35-499d-b7bd-a3ec4140554c,36489,3,8cbbe4ce-9167-4489-9659-9f3e5f186adc
252fb151-df35-499d-b7bd-a3ec4140554c,36489,3,767cc4fd-5794-48ac-9b2b-627dd3141d1d
c82ec26a-ab89-4b39-a181-3f967accde9d,36490,3,9d36235e-96a5-4f9c-b42b-908373d3a0e5
c82ec26a-ab89-4b39-a181-3f967accde9d,36490,3,118d6176-ebdd-441a-8923-620fbbc8b0f1
52981fb8-bf0b-4e84-8671-493c988afba0,36491,3,341b596b-876b-468b-b85a-36b540dec526
52981fb8-bf0b-4e84-8671-493c988afba0,36491,3,68486436-a048-4f35-9ced-36936febf296
92595963-72c9-464b-bb04-4f69b2dd3e6c,36494,3,2aaba17c-9e06-4432-8a5d-8bb8ce5fe626
92595963-72c9-464b-bb04-4f69b2dd3e6c,36494,3,bf9a6fcf-9f34-4cfc-9058-00b91acc7e86
6ba0e2f7-17bf-4a7c-965e-0694492cbbbd,36496,3,5d5b1007-60e7-4091-a9ab-621e0e7a3899
6ba0e2f7-17bf-4a7c-965e-0694492cbbbd,36496,3,540b3ffd-b037-41fd-a5cc-71da33904cb9
140f74ff-a7cc-4f6f-83e6-9c72ccd60ced,36500,3,7a3b1123-f99a-499c-8222-a00d73e787fa
140f74ff-a7cc-4f6f-83e6-9c72ccd60ced,36500,3,98a777e1-3a62-44cd-afe3-18e39be3ec61
5abdf32d-9b99-42ad-b0fd-a9a9d068e683,36501,3,5155c7dc-9af4-4294-b65b-b42d69ec71a1
5abdf32d-9b99-42ad-b0fd-a9a9d068e683,36501,3,92d29e9d-8965-4a10-9e82-72cb8e9e9d6c
31c02b56-2ebd-43ae-8c4b-b7efd7042cb5,2808,2,54ded138-ac86-445b-904c-91eab8a9eca5
31c02b56-2ebd-43ae-8c4b-b7efd7042cb5,2808,2,6c4b392a-7cc3-434d-968e-01f4ba70243c
8d21154c-1ad1-4dd9-9ce0-aa2a0935ab84,2815,2,4445414d-ea73-4ba4-afe3-f29a4bfd6fab
8d21154c-1ad1-4dd9-9ce0-aa2a0935ab84,2815,2,9e3c418d-7a40-4911-bb3d-9e270d8fe2b0
eed7cb64-ef5f-4b3d-969b-42affbc945cb,2820,2,5936a907-067e-4a09-99ef-2e7fc98a4f02
eed7cb64-ef5f-4b3d-969b-42affbc945cb,2820,2,dda13ef3-5add-45f8-b14a-fafe548fec2b
d0098c22-6a39-4cb4-a55b-1fcc008f21dd,2821,2,0c780e31-df64-4493-93fd-f454692b4c6c
d0098c22-6a39-4cb4-a55b-1fcc008f21dd,2821,2,c87f1a82-6876-444a-afc0-9b89910c342e
0a80ab89-58a7-495c-a1a8-43b5d9537e57,2829,2,6c7c55a8-a198-4264-ada2-c886e8676a05
0a80ab89-58a7-495c-a1a8-43b5d9537e57,2829,2,f5d535fc-a0bd-44c5-a8cf-8d9be5ce15f3
e24d4393-71c1-4eac-bd42-9f0214326cd3,36504,3,01c87fe5-b9f1-4be3-a3fe-f06dfacd7593
e24d4393-71c1-4eac-bd42-9f0214326cd3,36504,3,aafe01eb-02a6-49cf-95e4-f7e0307134b6
a14d3638-22bb-4013-b286-3c821251e9bc,36505,3,0f9b8da2-bad0-4934-92ca-0530a21878a5
a14d3638-22bb-4013-b286-3c821251e9bc,36505,3,6f775bf3-b011-4952-abfc-c7e267265ea5
97075aa5-3ca9-44c9-bf38-56ed14945432,2845,2,8bc8870a-259c-43f5-8bd1-45f1ed44c7d6
97075aa5-3ca9-44c9-bf38-56ed14945432,2845,2,bb21ee2c-374e-4a93-9de3-00b8eb9f9b23
ce6c1745-f9c9-4520-a0b3-c944891f6334,2852,2,c381e04e-cddb-4e17-a166-a7970a505259
ce6c1745-f9c9-4520-a0b3-c944891f6334,2852,2,e9bc85d7-6563-4375-baa7-92417237a1ab
3d07bf9a-6055-4677-bf3b-4662052bc273,2859,2,84347039-1ce1-48dd-aca1-a0697e12c020
3d07bf9a-6055-4677-bf3b-4662052bc273,2859,2,87a8f679-902c-48f2-889d-cb16f94ad975
ce9b3021-1811-40f6-b9c8-7991d7c827be,2865,2,eb0e2518-ec2c-4ed8-aecd-178337f5b927
ce9b3021-1811-40f6-b9c8-7991d7c827be,2865,2,9da77405-476b-48bf-877b-ef5165a99343
49ee9ef9-f24c-46fd-a6c3-59b7263f14ad,36506,3,32c4600c-4d99-4b23-b4c4-da2b13e34149
49ee9ef9-f24c-46fd-a6c3-59b7263f14ad,36506,3,5aed3fad-2917-4d11-89a4-5f2c5293ad9f
ed5b146c-d61c-4c63-ab17-31c007bc676b,36508,3,d3c3ff9d-3687-42e5-b139-a3e23bceb964
ed5b146c-d61c-4c63-ab17-31c007bc676b,36508,3,41462f01-08f0-4e98-8ca2-00f0a5c5e590
a47650d8-b669-423d-802e-fa8e404a3c91,2870,2,b38f4a66-a522-4250-94b4-d0c8d33f20a9
a47650d8-b669-423d-802e-fa8e404a3c91,2870,2,17cacdc0-c736-44df-a4ec-9d3746e22847
ab08bba6-8194-49ec-8dec-9cbf5956d22d,36510,3,6c391d80-3fa5-4657-bffc-5fbd91e94f75
ab08bba6-8194-49ec-8dec-9cbf5956d22d,36510,3,87b64f61-c873-4b9d-8d96-ab7fac0e67b8
ae60ec85-274b-4aba-b490-5c5c490976f7,36511,3,5f2c20d4-8d97-46f5-ad06-e6a37750e461
ae60ec85-274b-4aba-b490-5c5c490976f7,36511,3,342cc57a-347a-4c8c-850e-7816a515ee58
ebf3c682-5cd5-405a-802d-862a84d52f39,2872,2,2891c573-0bc4-4c84-8373-c7cf10cf090b
ebf3c682-5cd5-405a-802d-862a84d52f39,2872,2,cffd9519-e871-4f95-ba25-158ee9e56b82
a73f2971-5051-44ab-8a0c-a12273495070,2877,2,399dd5bd-fe6c-4a26-a086-b30f6107392d
a73f2971-5051-44ab-8a0c-a12273495070,2877,2,aa8ad9f3-c236-4dc1-b0ea-e90b45c846fc
e13f0f6d-82c2-43dd-8c50-10ef31e156e3,2879,2,ba514075-f85d-4009-bd51-353d34d13016
e13f0f6d-82c2-43dd-8c50-10ef31e156e3,2879,2,38f06091-0598-426f-805e-86350a212402
671fdf3f-2815-402e-893a-17a94684e428,2883,2,f7bd6166-ecb7-48a9-aca7-aad82a71d881
671fdf3f-2815-402e-893a-17a94684e428,2883,2,929f20ef-7852-4a75-8c7c-9b3632aae261
ca668630-1ca4-40e6-8136-7c2c0a35dc17,2891,2,54dd259c-9401-4956-9271-723e541462fc
ca668630-1ca4-40e6-8136-7c2c0a35dc17,2891,2,d089ecbb-e445-43e7-8125-c3725310ef4f
8d2d6b95-60cb-412f-aabe-08768f3dc18a,36515,3,be8cc6b4-d8b3-4029-af34-94c33c2a4ee2
8d2d6b95-60cb-412f-aabe-08768f3dc18a,36515,3,d11c8b61-66e1-451b-ab16-56ce4db4263c
20dd6f65-4355-4083-bc90-af27a829910a,2895,2,939782c3-58da-4f14-a254-8da0d6e08941
20dd6f65-4355-4083-bc90-af27a829910a,2895,2,a888dfb0-026a-4c69-ab15-5254aa36b3e5
e57eff4d-f5a1-418f-a40f-16704c82c5b3,2899,2,f953ea61-5271-4e55-b606-41e2b3f76805
e57eff4d-f5a1-418f-a40f-16704c82c5b3,2899,2,be1537e4-b120-4620-8371-ed757515d332
f5a5192b-6960-44aa-a047-f0fa478e6769,2901,2,05ff37cc-f3bf-4075-8915-18ffcbcb4bec
f5a5192b-6960-44aa-a047-f0fa478e6769,2901,2,8610e2a8-c399-4e6a-acd2-f874f314e750
d5aa3b9e-f995-4fb3-ac1b-a5bd7739b4c6,2904,2,f19fd8cb-afff-4e9a-b040-c188ea128b40
d5aa3b9e-f995-4fb3-ac1b-a5bd7739b4c6,2904,2,78b04dc6-00fc-4a1d-beb3-d81cabed18ab
47a59864-6928-47ed-b872-51b5c9f475dc,36517,3,718f63d7-c99d-4d93-9abe-40fd9df76f61
47a59864-6928-47ed-b872-51b5c9f475dc,36517,3,5249a094-4f62-48eb-a13f-75ec07bf97bf
fef8c117-0978-4dc9-bbc4-db2d6dce1745,36521,3,33b0633e-0687-4291-b216-5883df80f2b2
fef8c117-0978-4dc9-bbc4-db2d6dce1745,36521,3,c8e7c67c-46cf-4ef0-95f2-4d7d6e58ddb1
1bab86eb-6349-4fda-a1b9-23f09f736baa,36524,3,9bdb8a33-a49a-46d8-8a64-4e6f632f900a
1bab86eb-6349-4fda-a1b9-23f09f736baa,36524,3,58eace79-88e8-407d-a080-863d5c6418f5
f8e8610b-ac38-475c-a50b-d364badad3c6,36526,3,80e8124b-a460-4770-aac5-e60e9086f353
f8e8610b-ac38-475c-a50b-d364badad3c6,36526,3,bfe5332b-eadd-4107-9c21-586e2958de43
668ee7e1-778e-4795-9f6d-f901fce822b7,36530,3,1309668f-70f7-4823-8010-1fe59750147f
668ee7e1-778e-4795-9f6d-f901fce822b7,36530,3,bf2b2646-9c10-4a3b-9e5c-113a7e199647
03914c18-f1aa-4c28-b195-c27f6cdfa9c2,36531,3,666bba3d-355e-4390-862c-7a82ca54df05
03914c18-f1aa-4c28-b195-c27f6cdfa9c2,36531,3,16edb6d5-50a6-4e14-b3d7-3f466dabac34
32392680-ebd7-4d20-ba41-39b30ecc7884,36532,3,2b631707-d0e6-4649-bfa3-d67d4d7ffa7c
32392680-ebd7-4d20-ba41-39b30ecc7884,36532,3,99b7c02f-1cf0-4212-ac02-265f638f5c4d
bf80e7c4-a127-40ea-a0de-51edff087937,36533,3,5e1ec23d-05dd-4a85-99ad-ef441bc3f74d
bf80e7c4-a127-40ea-a0de-51edff087937,36533,3,890af03c-4b0d-41bd-9fb3-502fc57b1ab1
e7af2a0a-68c0-4ead-ba30-340a27117678,36538,3,e922803b-bc6c-445d-b41d-8be38de7012c
e7af2a0a-68c0-4ead-ba30-340a27117678,36538,3,aa2b5520-87e0-4b04-a9ec-a3613548bca3
2adafb1d-6d03-48e4-820e-b2e6c504200c,36539,3,a84f4b52-9911-490a-9c45-671cbb0f85d3
2adafb1d-6d03-48e4-820e-b2e6c504200c,36539,3,f6d5d2a3-d010-4de9-a64f-722f7145c50c
a6dbf94e-54f1-4d84-b4c6-a0a4690f7386,36543,3,f4803953-be40-4b09-90e4-3afe9832d418
a6dbf94e-54f1-4d84-b4c6-a0a4690f7386,36543,3,b1f313d2-335e-4ef8-bb26-6cadb983dacb
d8c12bcd-5bec-43d8-965b-d47991db5dcd,36544,3,74ca9120-b406-46ca-8a1e-f7bca5379762
d8c12bcd-5bec-43d8-965b-d47991db5dcd,36544,3,7bb2d2ac-5dbd-438f-a9db-3b8bb860f9d4
86e8a189-6a97-453e-9b96-f8a65094fe36,36546,3,1ecff6c8-d2ee-486a-9f61-e0d81bd84d3a
86e8a189-6a97-453e-9b96-f8a65094fe36,36546,3,3308dc13-90a1-46e3-b9de-e5285234fd2d
4da510d5-87af-4a0d-b35c-c832bf4920e0,36547,3,e409ceef-5c5d-4a6b-b9bb-3677c8277466
4da510d5-87af-4a0d-b35c-c832bf4920e0,36547,3,aefac30c-4ec1-4170-9164-8ab99044b5b5
27771c5f-c0fa-4dd7-8c3b-aa9959527fd2,36548,3,8276e921-1aa9-496e-9f9e-2b710c73c39e
27771c5f-c0fa-4dd7-8c3b-aa9959527fd2,36548,3,84dfdba6-34b1-437b-9495-ff50c39f841c
a4f05c4f-b83d-4e7c-a405-b66b42d8ec76,36549,3,bb6ee4bb-f651-47a8-94e0-4b9e7acfcbcb
a4f05c4f-b83d-4e7c-a405-b66b42d8ec76,36549,3,4cb3f5db-7db5-438d-aa66-224beab0ce08
a4fcce7e-23a7-4ca4-ad6b-953577d0ea8d,2913,2,d046d880-7373-4a01-a8d9-ff705b0befe5
a4fcce7e-23a7-4ca4-ad6b-953577d0ea8d,2913,2,f9daa080-807a-4551-ae47-1dceed60e9d7
d7369c66-ea5c-4951-9804-bb3428074529,2916,2,895f2005-32cc-4e29-aa57-91f807c66c77
d7369c66-ea5c-4951-9804-bb3428074529,2916,2,f584825f-1fe5-450c-ab54-c770ff2b4a71
c73036c0-5685-4e5a-ba85-47d47b200f59,2917,2,5d25f924-a67f-4d08-b9c1-6d10676d5c98
c73036c0-5685-4e5a-ba85-47d47b200f59,2917,2,d8f16d82-acdd-4f8d-aaa7-fb00ce6fcb6a
4ff5bead-8623-43d6-a4f7-c6b57db384d9,2918,2,a3a067cc-4721-431b-b525-4c4dcbc88431
4ff5bead-8623-43d6-a4f7-c6b57db384d9,2918,2,7314f662-53df-41db-8f5e-b3a209c996e8
7b3ec848-1ec7-4296-a361-6f8a0dee6b3e,36550,3,7f61f34d-5362-4d29-acf9-dc9058b7ab13
7b3ec848-1ec7-4296-a361-6f8a0dee6b3e,36550,3,eeef7c95-96a1-41e6-91f9-fad4ace7a414
08ca3dd5-14a2-4953-af66-ec411deb1b11,36551,3,8a834f08-7821-4780-91d1-939c094240c7
08ca3dd5-14a2-4953-af66-ec411deb1b11,36551,3,0a050b2a-c069-4c93-a532-4a38099884f8
9636cb8a-82c4-41de-b71e-eee1eec9a1a0,36552,3,0eced19b-b9ba-4f0f-9043-0d9e57837cd3
9636cb8a-82c4-41de-b71e-eee1eec9a1a0,36552,3,2e88802e-7147-4013-ab94-0afd83da3b2f
2211a12e-536b-4f10-8db6-dad2cb179ed5,2928,2,2d56428a-91bb-4abb-9e79-66d1de1f27b4
2211a12e-536b-4f10-8db6-dad2cb179ed5,2928,2,14e114a1-3da5-445d-9056-d5eb184dd22a
64cf5bc0-a254-4fbb-b25d-e54c041a084b,2932,2,06eeaac2-be03-4ff6-8864-e2ab165bf06f
64cf5bc0-a254-4fbb-b25d-e54c041a084b,2932,2,8decaa28-6e72-4ddb-9634-a0b29b38725f
06f2cd1f-ec10-4c1a-bfa5-34fe91b23370,2940,2,af95abdd-585f-4b12-9a7e-ac5f2d4f946c
06f2cd1f-ec10-4c1a-bfa5-34fe91b23370,2940,2,2a58b57e-3975-4daa-bfb7-df8481976f9d
bb122c83-94b8-4d26-82bf-c3e54733d151,36553,3,7510e2a5-83e1-4551-a2b8-dfb6c887df14
bb122c83-94b8-4d26-82bf-c3e54733d151,36553,3,b3618ca0-2187-4457-a9f4-fd82eb504341
b8c1f807-1787-4d10-9a3e-e99fc53f49d7,36554,3,0b2b37b0-307d-4673-aac3-155268ffd169
b8c1f807-1787-4d10-9a3e-e99fc53f49d7,36554,3,98ba931c-7bdc-4cf9-a42d-76905f89d6e4
375fbf0a-8c4a-40b5-81e6-6d0ff61ea09c,36557,3,fbe7cfa0-366f-4e67-bd92-031c8f4c3d43
375fbf0a-8c4a-40b5-81e6-6d0ff61ea09c,36557,3,5d4d36b1-c6fb-41d6-8676-038c119687a0
4b94b89d-51d1-4092-af04-c51f9b31d7e0,2942,2,94be9c67-80f9-49b9-b6e6-da70bf1899fe
4b94b89d-51d1-4092-af04-c51f9b31d7e0,2942,2,41982896-8d06-49e6-92d0-5986fd97f4be
fd26361c-d68c-4f8c-8160-50717c9af093,2944,2,482fa11a-775e-4304-ac71-10cd7cf31fa7
fd26361c-d68c-4f8c-8160-50717c9af093,2944,2,4bd5caa4-ebe7-4942-a43c-aec028576b91
170bb7f7-9c0a-4742-a6c6-f544a1f8ee5d,2952,2,7d0bb6bd-c0bb-4d68-ab5c-4082656c90be
170bb7f7-9c0a-4742-a6c6-f544a1f8ee5d,2952,2,dc26a389-d8ce-45db-9b4e-ef99fc8859ef
c9b05476-a41d-4f9b-8f65-412b557483cd,2954,2,fdaaf077-1081-433f-88ab-ce8340184548
c9b05476-a41d-4f9b-8f65-412b557483cd,2954,2,8830cd83-c256-4c24-b86a-52198a7bad90
cdf7fdc7-1a84-4967-8318-c7c5fb12757e,2955,2,a52917c4-0268-44e0-95df-ee1eae688ad1
cdf7fdc7-1a84-4967-8318-c7c5fb12757e,2955,2,d64a8bdc-371c-4c76-827a-788ba54a9fca
1619f320-8de1-4589-a670-220137062107,2960,2,1fb221ab-e6d6-4ac1-bf29-8bca8d718e6a
1619f320-8de1-4589-a670-220137062107,2960,2,ef933d7c-a0dc-4726-a237-03f538ec49e3
11176225-c9fe-4edd-9a0f-71efe921b626,2963,2,6ca66b36-78e0-4d0f-83fa-e679afab853a
11176225-c9fe-4edd-9a0f-71efe921b626,2963,2,e2e76f44-fc85-4fd2-81f5-1aeffd90c043
f8bb351c-27e7-41c1-9108-554efb4eacd2,2970,2,20cd64a4-27e2-4a18-b6f0-c86daebb9b8a
f8bb351c-27e7-41c1-9108-554efb4eacd2,2970,2,9d685d4b-9d62-4d97-a3ec-34ffa62d36ee
97f0d1bf-44df-4fba-9709-aabf1c192542,2971,2,15eff060-42ec-4848-84be-33ad039b3f3b
97f0d1bf-44df-4fba-9709-aabf1c192542,2971,2,73b3b9d4-2794-4ff5-8801-dbfea8e519df
bf6e89d8-df9f-4f0a-9fe1-03e0b0ccc62b,2973,2,a9b211fa-2fe2-48b0-8a78-cb3c0aa890a3
bf6e89d8-df9f-4f0a-9fe1-03e0b0ccc62b,2973,2,cc872fbd-f241-4e70-bf24-2ef43dc94638
3cb6d20c-be6b-4dda-a3df-fd059b17360c,2974,2,d0791664-383e-4783-aac4-ccc69881ed54
3cb6d20c-be6b-4dda-a3df-fd059b17360c,2974,2,acc74c75-278c-4631-8f21-3018769f83db
2f9c4132-2386-43b1-b9ce-5a3c276dd259,2977,2,12a8b7e9-f07d-49f1-ac9f-536def5be9e0
2f9c4132-2386-43b1-b9ce-5a3c276dd259,2977,2,d81383bd-c95e-44b5-afa2-687421fef630
